Customer Name,Inv No,Date,Qty,Amount,Type of Sale,Supply Plant,F Y,Month,Due Date,RSPL P Date,Cust Pymt. Date,Amt.,Cust Pymt. Date,Amt.,Cust Pymt. Date,Amt.,Balance,Date of Settlement,EPI Per MT,RSPL EPI Days,RSPL EPI Amt,Cust EPI Amt,Cust. Int. Amt,Pymt Track,Executive,Over Due,Service Charges Amount,Service Charges,Income on Inv,Sale State,Sale Type,Sector,Sale Location,GRADES,IINDUST_TYPE,SALE_DIST,MONTHS,,,,,
Sree Sreenidhi Polymers,AP5538098091,23-Dec-21,3,409890,2,AP,2021-22,December,7-Jan-22,24-Dec-21,30-Dec-21,176740,30-Dec-21,233150,,,0,2021-12-30,1100,14,3300,1886,0,8,Manoj,0,550,1650,3064,AP,CREDIT,PP,DOPW,1100FS,Packing,Guntur,`09 Dec,,,,,
Venkatarama Polypack Industries,AP5538098321,24-Dec-21,3,405992,1,AP,2021-22,December,26-Dec-21,27-Dec-21,24-Dec-21,373370,24-Dec-21,30679,24-Dec-21,1943,0,2021-12-24,0,0,0,0,0,2,Manoj,0,550,1650,1650,AP,CASH,PP,DOPW,1100FS,Packing,Krishna,`09 Dec,,,,,
Penna Polymer Products P Ltd,AP5538098366,24-Dec-21,1,138090,2,AP,2021-22,December,8-Jan-22,27-Dec-21,13-Jan-22,11910,21-Jan-22,113142,21-Jan-22,13038,0,2022-01-21,1100,12,943,0,978,-13,Sunil,0,550,550,2471,AP,CREDIT,LLDPE,DOPW,042R35A,Household,Guntur,`09 Dec,,,,,
Harika Plastic Industries,AP5538098374,24-Dec-21,1,135196,1,AP,2021-22,December,27-Dec-21,27-Dec-21,24-Dec-21,90000,27-Dec-21,45196,,,0,2021-12-27,0,0,0,0,0,0,Sunil,0,550,550,550,AP,CASH,PP,DOPW,1100FS,Packing,Guntur,`09 Dec,,,,,
Sri Muthyalamma Thalli Plastic Covers,AP5538098425,24-Dec-21,1,136630,2,AP,2021-22,December,8-Jan-22,27-Dec-21,10-Jan-22,50000,13-Jan-22,50000,17-Jan-22,36630,0,2022-01-17,1100,12,943,0,391,-9,Manoj,0,550,550,1884,AP,CREDIT,PP,DOPW,1100FS,Packing,Guntur,`09 Dec,,,,,
Pn Poly Bags Pvt.Ltd,HR5567048936,26-Dec-21,24,3208569,1,HR,2021-22,December,28-Dec-21,27-Dec-21,28-Dec-21,3205850,28-Dec-21,2719,,,0,2021-12-28,0,0,0,0,0,0,Sunil,0,350,8400,8400,MP,CASH,PP,DCA,1030RG,Packing,Dhar,`09 Dec,,,,,
Karoli Plastic Industries,AP5538099394,27-Dec-21,0.25,30592,1,AP,2021-22,December,29-Dec-21,28-Dec-21,27-Dec-21,30592,,,,,0,2021-12-27,0,0,0,0,0,2,Sunil,0,550,137.5,138,AP,CASH,HDPE,DOPW,012DB54,Packing,Guntur,`09 Dec,,,,,
Venkis Corporate Containers,AP5538099402,27-Dec-21,8,1107781,1,AP,2021-22,December,29-Dec-21,28-Dec-21,27-Dec-21,1107781,,,,,0,2021-12-27,0,0,0,0,0,2,Manoj,0,550,4400,4400,AP,CASH,PP,DOPW,4080MA,Packing,Guntur,`09 Dec,,,,,
Venkis Corporate Containers,AP5538099402,27-Dec-21,4,555167,1,AP,2021-22,December,29-Dec-21,28-Dec-21,27-Dec-21,528092,27-Dec-21,27075,,,0,2021-12-27,0,0,0,0,0,2,Manoj,0,550,2200,2200,AP,CASH,PP,DOPW,3120MA,Packing,Guntur,`09 Dec,,,,,
Tarunasri Plastic Industries,AP5538099414,27-Dec-21,1.5,185497,2,AP,2021-22,December,11-Jan-22,28-Dec-21,13-Jan-22,185497,,,,,0,2022-01-13,1100,14,1650,0,213,-2,Sunil,0,550,825,2688,AP,CREDIT,HDPE,DOPW,012DB54,Household,Guntur,`09 Dec,,,,,
Sri Jayachandra Polymers,AP5538099418,27-Dec-21,1,135196,1,AP,2021-22,December,29-Dec-21,28-Dec-21,27-Dec-21,135196,,,,,0,2021-12-27,0,0,0,0,0,2,Sunil,0,550,550,550,AP,CASH,PP,DOPW,1100FS,Packing,Guntur,`09 Dec,,,,,
K R Polymers,AP5538099423,27-Dec-21,3,415003,1,AP,2021-22,December,29-Dec-21,28-Dec-21,27-Dec-21,415003,,,,,0,2021-12-27,0,0,0,0,0,2,Sunil,0,550,1650,1650,AP,CASH,PP,DOPW,4080MA,Household,Prakasam,`09 Dec,,,,,
Sai Krupa Plastic Industies,AP5538099497,27-Dec-21,1.75,235692,2,AP,2021-22,December,11-Jan-22,28-Dec-21,31-Dec-21,58007,8-Jan-22,50000,9-Jan-22,127685,0,2022-01-09,1100,14,1925,609,0,2,Manoj,0,550,962.5,2279,AP,CREDIT,PP,DOPW,1030RG,Household,Prakasam,`09 Dec,,,,,
Thapasri Polymers,TG5545089167,27-Dec-21,3,418070,1,TG,2021-22,December,29-Dec-21,28-Dec-21,27-Dec-21,418070,,,,,0,2021-12-27,0,0,0,0,0,2,Shiva,0,350,1050,1050,TG,CASH,PP,DCA,4080MA,Aqua,Hyderabad,`09 Dec,,,,,
Reva Plastics,AP5538099652,27-Dec-21,9,1195121,1,AP,2021-22,December,29-Dec-21,28-Dec-21,27-Dec-21,1000000,28-Dec-21,150182,28-Dec-21,44939,0,2021-12-28,0,0,0,0,0,1,Manoj,0,550,4950,4950,AP,CASH,PP,DOPW,1110MG,Household,Krishna,`09 Dec,,,,,
Arham Plastic Udyog,TG5545089410,27-Dec-21,1,135270,1,TG,2021-22,December,29-Dec-21,28-Dec-21,28-Dec-21,135270,,,,,0,2021-12-28,0,0,0,0,0,1,Shiva,0,350,350,350,TG,CASH,PP,DCA,1110MG,Trading,Hyderabad,`09 Dec,,,,,
Sri Shiv Auqa Prodcuts,AP5538099776,27-Dec-21,2.5,345836,1,AP,2021-22,December,29-Dec-21,28-Dec-21,27-Dec-21,345836,,,,,0,2021-12-27,0,0,0,0,0,2,Shiva,0,550,1375,1375,AP,CASH,PP,DOPW,4080MA,Aqua,W Godavari,`09 Dec,,,,,
Sri Shiv Auqa Prodcuts,AP5538099776,27-Dec-21,2.5,313457,1,AP,2021-22,December,29-Dec-21,28-Dec-21,27-Dec-21,313457,,,,,0,2021-12-27,0,0,0,0,0,2,Shiva,0,550,1375,1375,AP,CASH,HDPE,DOPW,003DB52,Aqua,W Godavari,`09 Dec,,,,,
Arham Plastic Udyog,TG5545089409,27-Dec-21,2.5,333450,1,TG,2021-22,December,29-Dec-21,28-Dec-21,28-Dec-21,303450,28-Dec-21,30000,,,0,2021-12-28,0,0,0,0,0,1,Shiva,0,350,875,875,TG,CASH,PP,DCA,1110MG,Trading,Hyderabad,`09 Dec,,,,,
Neha Polymers,TG5545089504,27-Dec-21,8.5,1145637,2,TG,2021-22,December,11-Jan-22,28-Dec-21,30-Dec-21,31130,4-Jan-22,400000,5-Jan-22,714507,0,2022-01-05,1100,14,9350,4349,0,6,Manoj,0,350,2975,7976,KA,CREDIT,PP,DCA,1030RG,Packing,Sedam,`09 Dec,,,,,
Entrix Projects,TG5545089615,27-Dec-21,1,126545,1,TG,2021-22,December,29-Dec-21,28-Dec-21,27-Dec-21,126694,,,,,-149,2021-12-27,0,0,0,0,0,2,Shiva,0,350,350,350,TG,CASH,HDPE,DCA,003DB52,Packing,Hyderabad,`09 Dec,,,,,
Sri Sai Thapasri Plastics,TG5545090448,28-Dec-21,3,418070,1,TG,2021-22,December,30-Dec-21,29-Dec-21,28-Dec-21,418070,,,,,0,2021-12-28,0,0,0,0,0,2,Shiva,0,350,1050,1050,TG,CASH,PP,DCA,4080MA,Aqua,Hyderabad,`09 Dec,,,,,
Mahalakshmi Industries,AP5538101233,28-Dec-21,2.5,341575,2,AP,2021-22,December,12-Jan-22,29-Dec-21,31-Jan-22,105633,31-Jan-22,136500,7-Feb-22,99442,0,2022-02-07,1100,14,2750,0,4134,-26,Manoj,0,550,1375,8259,AP,CREDIT,PP,DOPW,1100FS,Packing,Krishna,`09 Dec,,,,,
Sri Padmavathi Polypack Industries,AP5538101236,28-Dec-21,0.75,102370,2,AP,2021-22,December,12-Jan-22,29-Dec-21,7-Jan-22,59976,8-Jan-22,42394,,,0,2022-01-08,1100,14,825,270,0,4,Manoj,0,550,412.5,967,AP,CREDIT,PP,DOPW,1100FS,Packing,Krishna,`09 Dec,,,,,
Arham Plastic Udyog,TG5545090486,28-Dec-21,3,379634,1,TG,2021-22,December,30-Dec-21,29-Dec-21,30-Dec-21,379634,,,,,0,2021-12-30,0,0,0,0,0,0,Shiva,0,350,1050,1050,TG,CASH,HDPE,DCA,003DB52,Trading,Hyderabad,`09 Dec,,,,,
Sree Babaji Polymers,AP5538101309,28-Dec-21,2,270661,1,AP,2021-22,December,30-Dec-21,29-Dec-21,28-Dec-21,270062,28-Dec-21,599,,,0,2021-12-28,0,0,0,0,0,2,Shiva,0,550,1100,1100,AP,CASH,PP,DOPW,1100FS,Packing,Krishna,`09 Dec,,,,,
Sri Padmavathi Polypack Industries,AP5538101314,28-Dec-21,0.75,102383,2,AP,2021-22,December,12-Jan-22,29-Dec-21,17-Jan-22,102383,,,,,0,2022-01-17,1100,14,825,0,295,-5,Manoj,0,550,412.5,1532,AP,CREDIT,PP,DOPW,1100FS,Packing,Krishna,`09 Dec,,,,,
Venkateswara Polypacks,AP5538101321,28-Dec-21,2.5,341575,2,AP,2021-22,December,12-Jan-22,29-Dec-21,4-Jan-22,140000,5-Jan-22,80000,8-Jan-22,121575,0,2022-01-08,1100,14,2750,1246,0,4,Manoj,0,550,1375,2879,AP,CREDIT,PP,DOPW,1100FS,Packing,Krishna,`09 Dec,,,,,
Arham Plastic Udyog,TG5545090616,28-Dec-21,3,379634,1,TG,2021-22,December,30-Dec-21,29-Dec-21,30-Dec-21,260366,30-Dec-21,80000,31-Dec-21,39268,0,2021-12-31,0,0,0,0,0,-1,Shiva,0,350,1050,1050,TG,CASH,HDPE,DCA,003DB52,Trading,Hyderabad,`09 Dec,,,,,
Sri Muthyalamma Thalli Plastic Covers,AP5538101405,28-Dec-21,1,136630,2,AP,2021-22,December,12-Jan-22,29-Dec-21,19-Jan-22,136630,,,,,0,2022-01-19,1100,14,1100,0,550,-7,Manoj,0,550,550,2200,AP,CREDIT,PP,DOPW,1100FS,Packing,Guntur,`09 Dec,,,,,
Sai Surya Plastics,AP5538101623,29-Dec-21,3,409890,2,AP,2021-22,December,13-Jan-22,30-Dec-21,17-Jan-22,209890,20-Jan-22,200000,,,0,2022-01-20,1100,14,3300,0,1289,-7,Sunil,0,550,1650,6239,AP,CREDIT,PP,DOPW,1100FS,Packing,Prakasam,`09 Dec,,,,,
Manisha Enterprises,AP5538101642,29-Dec-21,2,270661,1,AP,2021-22,December,31-Dec-21,30-Dec-21,6-Jan-22,200000,9-Jan-22,68000,9-Jan-22,2661,0,2022-01-09,0,0,0,0,1811,-9,Sunil,0,550,1100,2911,AP,CASH,PP,DOPW,1100FS,Packing,Guntur,`09 Dec,,,,,
S.V.S Enterprises,AP5538101663,29-Dec-21,5,683150,2,AP,2021-22,December,13-Jan-22,30-Dec-21,7-Jan-22,550000,11-Jan-22,133150,,,0,2022-01-11,1100,14,5500,2051,0,2,Sunil,0,550,2750,6199,AP,CREDIT,PP,DOPW,1100FS,Packing,E Godavari,`09 Dec,,,,,
Sri Jayachandra Polymers,AP5538101736,29-Dec-21,1,135196,1,AP,2021-22,December,31-Dec-21,30-Dec-21,29-Dec-21,135196,,,,,0,2021-12-29,0,0,0,0,0,2,Sunil,0,550,550,550,AP,CASH,PP,DOPW,1100FS,Packing,Guntur,`09 Dec,,,,,
Entrix Projects,TG5545091066,29-Dec-21,4.1,518833,1,TG,2021-22,December,31-Dec-21,30-Dec-21,28-Dec-21,518833,,,,,0,2021-12-28,0,0,0,0,0,3,Shiva,0,350,1435,1435,TG,CASH,HDPE,DCA,003DB52,Packing,Hyderabad,`09 Dec,,,,,
Entrix Projects,TG5545091066,29-Dec-21,0.5,61764,1,TG,2021-22,December,31-Dec-21,30-Dec-21,28-Dec-21,51991,28-Dec-21,9773,,,0,2021-12-28,0,0,0,0,0,3,Shiva,0,350,175,175,TG,CASH,HDPE,DCA,012DB54,Packing,Hyderabad,`09 Dec,,,,,
Entrix Projects,TG5545091067,29-Dec-21,0.4,50618,1,TG,2021-22,December,31-Dec-21,30-Dec-21,29-Dec-21,50618,,,,,0,2021-12-29,0,0,0,0,0,2,Shiva,0,350,140,140,TG,CASH,HDPE,DCA,003DB52,Packing,Hyderabad,`09 Dec,,,,,
Pn Poly Bags Pvt.Ltd,MP5533120169,30-Dec-21,1,133218,1,MP,2021-22,December,1-Jan-22,31-Dec-21,30-Dec-21,133218,,,,,0,2021-12-30,0,0,0,0,0,2,Sunil,0,350,350,350,MP,CASH,PP,DCA,1030RG,Packing,Dhar,`09 Dec,,,,,
Venkatarama Polypack Industries,AP5538102033,30-Dec-21,0.5,68315,2,AP,2021-22,December,14-Jan-22,31-Dec-21,12-Jan-22,68315,,,,,0,2022-01-12,1100,14,550,79,0,2,Manoj,0,550,275,746,AP,CREDIT,PP,DOPW,1100FS,Packing,Krishna,`09 Dec,,,,,
Venkatarama Polypack Industries,AP5538102053,30-Dec-21,3,405992,1,AP,2021-22,December,1-Jan-22,31-Dec-21,31-Dec-21,125000,31-Dec-21,280992,,,0,2021-12-31,0,0,0,0,0,1,Manoj,0,550,1650,1650,AP,CASH,PP,DOPW,1100FS,Packing,Krishna,`09 Dec,,,,,
Kapilavai Polymers,AP5538102059,30-Dec-21,3,397976,1,AP,2021-22,December,1-Jan-22,31-Dec-21,31-Dec-21,397976,,,,,0,2021-12-31,0,0,0,0,0,1,Manoj,0,550,1650,1650,AP,CASH,PP,DOPW,1110MG,Furniture,Guntur,`09 Dec,,,,,
Sree Sreenidhi Polymers,AP5538102091,30-Dec-21,1,136630,2,AP,2021-22,December,14-Jan-22,31-Dec-21,30-Dec-21,106630,30-Dec-21,30000,,,0,2021-12-30,1100,14,1100,1179,0,15,Manoj,0,550,550,471,AP,CREDIT,PP,DOPW,1100FS,Packing,Guntur,`09 Dec,,,,,
Penna Polymer Products P Ltd,AP5538102115,30-Dec-21,1,138090,2,AP,2021-22,December,14-Jan-22,31-Dec-21,4-Feb-22,130821,4-Feb-22,7269,,,0,2022-02-04,1100,14,1100,0,1668,-21,Sunil,0,550,550,3318,AP,CREDIT,LLDPE,DOPW,042R35A,Household,Guntur,`09 Dec,,,,,
Arham Plastic Udyog,TG5545091360,30-Dec-21,4,506178,1,TG,2021-22,December,1-Jan-22,31-Dec-21,31-Dec-21,506178,,,,,0,2021-12-31,0,0,0,0,0,1,Shiva,0,350,1400,1400,TG,CASH,HDPE,DCA,003DB52,Trading,Hyderabad,`09 Dec,,,,,
Venkatarama Polypack Industries,AP5538102146,30-Dec-21,0.5,68315,2,AP,2021-22,December,14-Jan-22,31-Dec-21,12-Jan-22,51815,19-Jan-22,16500,,,0,2022-01-19,1100,14,550,60,0,-5,Manoj,0,550,275,766,AP,CREDIT,PP,DOPW,1100FS,Packing,Krishna,`09 Dec,,,,,
Manikanta Industries,AP5538102155,30-Dec-21,3,405992,1,AP,2021-22,December,1-Jan-22,31-Dec-21,31-Dec-21,405992,,,,,0,2021-12-31,0,0,0,0,0,1,Manoj,0,550,1650,1650,AP,CASH,PP,DOPW,1100FS,Packing,Krishna,`09 Dec,,,,,
Arham Plastic Udyog,TG5545091388,30-Dec-21,1,135270,1,TG,2021-22,December,1-Jan-22,31-Dec-21,31-Dec-21,135272,,,,,-2,2021-12-31,0,0,0,0,0,1,Shiva,0,350,350,350,TG,CASH,PP,DCA,1100FS,Trading,Hyderabad,`09 Dec,,,,,
Sree Sreenidhi Polymers,AP5538102160,30-Dec-21,2,273260,2,AP,2021-22,December,14-Jan-22,31-Dec-21,31-Dec-21,60220,31-Dec-21,213040,,,0,2021-12-31,1100,14,2200,2200,0,14,Manoj,0,550,1100,1100,AP,CREDIT,PP,DOPW,1100FS,Packing,Guntur,`09 Dec,,,,,
Sree Sreenidhi Polymers,AP5538102179,30-Dec-21,1,136630,2,AP,2021-22,December,14-Jan-22,31-Dec-21,31-Dec-21,86960,12-Jan-22,49670,,,0,2022-01-12,1100,14,1100,757,0,2,Manoj,0,550,550,893,AP,CREDIT,PP,DOPW,1100FS,Packing,Guntur,`09 Dec,,,,,
Neha Polymers,TG5545091472,30-Dec-21,6,808685,2,TG,2021-22,December,14-Jan-22,31-Dec-21,5-Jan-22,685,5-Jan-22,808000,,,0,2022-01-05,1100,14,6600,4243,0,9,Manoj,0,350,2100,4457,KA,CREDIT,PP,DCA,1030RG,Packing,Sedam,`09 Dec,,,,,
Thapasri Polymers,TG5545091508,30-Dec-21,2,278714,1,TG,2021-22,December,1-Jan-22,31-Dec-21,31-Dec-21,278714,,,,,0,2021-12-31,0,0,0,0,0,1,Shiva,0,350,700,700,TG,CASH,PP,DCA,4080MA,Aqua,Hyderabad,`09 Dec,,,,,
Sai Krupa Plastic Industies,AP5538102224,30-Dec-21,1.25,168351,2,AP,2021-22,December,14-Jan-22,31-Dec-21,9-Jan-22,22315,14-Jan-22,99000,16-Jan-22,47036,0,2022-01-16,1100,14,1375,65,0,-2,Manoj,0,550,687.5,1998,AP,CREDIT,PP,DOPW,1030RG,Household,Prakasam,`09 Dec,,,,,
Sree Sreenidhi Polymers,AP5538102232,30-Dec-21,2,273260,2,AP,2021-22,December,14-Jan-22,31-Dec-21,12-Jan-22,200330,19-Jan-22,72930,,,0,2022-01-19,1100,14,2200,230,210,-5,Manoj,0,550,1100,3279,AP,CREDIT,PP,DOPW,1100FS,Packing,Guntur,`09 Dec,,,,,
Sri Sai Thapasri Plastics,TG5545091658,31-Dec-21,2,278714,1,TG,2021-22,December,2-Jan-22,1-Jan-22,31-Dec-21,278714,,,,,0,2021-12-31,0,0,0,0,0,2,Shiva,0,350,700,700,TG,CASH,PP,DCA,4080MA,Aqua,Hyderabad,`09 Dec,,,,,
Venkateswara Polypacks,AP5538102391,31-Dec-21,2,273260,2,AP,2021-22,December,15-Jan-22,1-Jan-22,11-Jan-22,70000,11-Jan-22,140000,12-Jan-22,63260,0,2022-01-12,1100,14,2200.00,592,0,3,Manoj,0,550,1100,2708,AP,CREDIT,PP,DOPW,1100FS,Packing,Krishna,`09 Dec,,,,,
Sri Sai Thapasri Plastics,TG5545091760,31-Dec-21,2.5,348392,1,TG,2021-22,December,2-Jan-22,1-Jan-22,1-Jan-22,348392,,,,,0,2022-01-01,0,0,0,0,0,1,Shiva,0,350,875,875,TG,CASH,PP,DCA,4080MA,Aqua,Hyderabad,`09 Dec,,,,,
Sree Sreenidhi Polymers,AP5538102458,31-Dec-21,1,136630,2,AP,2021-22,December,15-Jan-22,1-Jan-22,19-Jan-22,136630,,,,,0,2022-01-19,1100,14,1100,0,314,-4,Manoj,0,550,550,1964,AP,CREDIT,PP,DOPW,1100FS,Packing,Guntur,`09 Dec,,,,,
Sri Durga Aqua,AP5538102469,31-Dec-21,1,125508,1,AP,2021-22,December,2-Jan-22,1-Jan-22,1-Jan-22,125508,,,,,0,2022-01-01,0,0,0,0,0,1,Shiva,0,550,550,550,AP,CASH,HDPE,DOPW,003DB52,Aqua,W Godavari,`09 Dec,,,,,
Sree Sreenidhi Polymers,AP5538102495,31-Dec-21,1,136630,2,AP,2021-22,December,15-Jan-22,1-Jan-22,19-Jan-22,136630,,,,,0,2022-01-19,1100,14,1100,0,314,-4,Manoj,0,550,550,1964,AP,CREDIT,PP,DOPW,1100FS,Packing,Guntur,`09 Dec,,,,,
Sri Shiv Auqa Prodcuts,AP5538102500,31-Dec-21,5,626913,1,AP,2021-22,December,2-Jan-22,1-Jan-22,31-Dec-21,626913,,,,,0,2021-12-31,0,0,0,0,0,2,Shiva,0,550,2750,2750,AP,CASH,HDPE,DOPW,003DB52,Aqua,W Godavari,`09 Dec,,,,,
Entrix Projects,TG5545091846,31-Dec-21,2.2,278398,1,TG,2021-22,December,2-Jan-22,1-Jan-22,31-Dec-21,278436,,,,,-38,2021-12-31,0,0,0,0,0,2,Shiva,0,350,770,770,TG,CASH,HDPE,DCA,003DB52,Packing,Hyderabad,`09 Dec,,,,,
Thapasri Polymers,TG5545091907,31-Dec-21,2.5,348392,1,TG,2021-22,December,2-Jan-22,1-Jan-22,1-Jan-22,348392,,,,,0,2022-01-01,0,0,0,0,0,1,Shiva,0,350,875,875,TG,CASH,PP,DCA,4080MA,Aqua,Hyderabad,`09 Dec,,,,,
Neha Polymers,TG5545091917,31-Dec-21,7,943465,2,TG,2021-22,December,15-Jan-22,1-Jan-22,5-Jan-22,799,5-Jan-22,277493,14-Jan-22,665173,0,2022-01-14,1100,14,7700,2010,0,1,Manoj,0,350,2450,8140,KA,CREDIT,PP,DCA,1030RG,Packing,Sedam,`09 Dec,,,,,
Vasavi Polymers,HR5567050466,31-Dec-21,30,3617738,1,HR,2021-22,December,2-Jan-22,1-Jan-22,1-Jan-22,3504272.12,1-Jan-22,3066,1-Jan-22,110400,0,2022-01-01,0,0,0,0,0,1,Shiva,0,350,10500,10500,AP,CASH,HDPE,DCA,180M50,Electricals,Ananthapuram,`09 Dec,,,,,
Sri Durga Aqua,HR5567050479,31-Dec-21,17,2360059,1,HR,2021-22,December,2-Jan-22,1-Jan-22,1-Jan-22,2360059,,,,,0,2022-01-01,0,0,0,0,0,1,Shiva,0,350,5950,5950,AP,CASH,PP,DCA,4080MA,Aqua,W Godavari,`09 Dec,,,,,
Sri Durga Aqua,HR5567050479,31-Dec-21,7,880210,1,HR,2021-22,December,2-Jan-22,1-Jan-22,1-Jan-22,876210,1-Jan-22,4000,,,0,2022-01-01,0,0,0,0,0,1,Shiva,0,350,2450,2450,AP,CASH,HDPE,DCA,003DB52,Aqua,W Godavari,`09 Dec,,,,,
Venkis Corporate Containers,AP5538103090,3-Jan-22,12,1661490,1,AP,2021-22,January,5-Jan-22,4-Jan-22,5-Jan-22,1661490,,,,,0,2022-01-05,0,0,0,0,0,0,Manoj,0,550,6600,6600,AP,CASH,PP,DOPW,4080MA,Packing,Guntur,`10 Jan,,,,,
Venkis Corporate Containers,AP5538103096,3-Jan-22,0.05,6775,1,AP,2021-22,January,5-Jan-22,4-Jan-22,5-Jan-22,6775,,,,,0,2022-01-05,0,0,0,0,0,0,Manoj,0,550,27.5,28,AP,CASH,PP,DOPW,1600MN,Packing,Guntur,`10 Jan,,,,,
Sri Jayachandra Polymers,AP5538103217,3-Jan-22,1,135180,1,AP,2021-22,January,5-Jan-22,4-Jan-22,3-Jan-22,135195,,,,,-15,2022-01-03,0,0,0,0,0,2,Sunil,0,550,550,550,AP,CASH,PP,DOPW,1100FS,Packing,Guntur,`10 Jan,,,,,
Sri Muthyalamma Thalli Plastic Covers,AP5538103230,3-Jan-22,2,273230,2,AP,2021-22,January,18-Jan-22,4-Jan-22,19-Jan-22,63370,22-Jan-22,50000,29-Jan-22,159860,0,2022-01-29,1100,14,2200,0,1163,-11,Manoj,0,550,1100,4463,AP,CREDIT,PP,DOPW,1100FS,Packing,Guntur,`10 Jan,,,,,
SR Polymers,AP5538103244,3-Jan-22,1.5,185474,2,AP,2021-22,January,18-Jan-22,4-Jan-22,1-Feb-22,185474,,,,,0,31-Jan-22,1100,14,1650,0,1494,-14,Manoj,0,550,825,3969,AP,CREDIT,HDPE,DOPW,012DB54,Household,Krishna,`10 Jan,,,,,
Sai Surya Plastics,AP5538103488,4-Jan-22,3,375940,2,AP,2021-22,January,19-Jan-22,5-Jan-22,24-Jan-22,363681,24-Jan-22,12259,,,0,2022-01-24,1100,14,3300,0,1081,-5,Sunil,0,550,1650,6031,AP,CREDIT,LLDPE,DOPW,010F18S,Packing,Prakasam,`10 Jan,,,,,
Arham Plastic Udyog,TG5545092799,4-Jan-22,2,266760,1,TG,2021-22,January,6-Jan-22,5-Jan-22,6-Jan-22,266760,,,,,0,2022-01-06,0,0,0,0,0,0,Shiva,0,350,700,700,TG,CASH,PP,DCA,1110MG,Trading,Hyderabad,`10 Jan,,,,,
Arham Plastic Udyog,TG5545092799,4-Jan-22,1,139357,1,TG,2021-22,January,6-Jan-22,5-Jan-22,6-Jan-22,139357,,,,,0,2022-01-06,0,0,0,0,0,0,Shiva,0,350,350,350,TG,CASH,PP,DCA,4080MA,Trading,Hyderabad,`10 Jan,,,,,
Arham Plastic Udyog,TG5545092800,4-Jan-22,1,135270,1,TG,2021-22,January,6-Jan-22,5-Jan-22,6-Jan-22,135270,,,,,0,2022-01-06,0,0,0,0,0,0,Shiva,0,350,350,350,TG,CASH,PP,DCA,1100FS,Trading,Hyderabad,`10 Jan,,,,,
Harika Plastic Industries,AP5538103709,4-Jan-22,1,135180,1,AP,2021-22,January,6-Jan-22,5-Jan-22,4-Jan-22,100000,6-Jan-22,23180,6-Jan-22,12000,0,2022-01-06,0,0,0,0,0,0,Sunil,0,550,550,550,AP,CASH,PP,DOPW,1100FS,Packing,Guntur,`10 Jan,,,,,
Arham Plastic Udyog,TG5545093137,5-Jan-22,3,400140,1,TG,2021-22,January,7-Jan-22,6-Jan-22,7-Jan-22,350000,7-Jan-22,50140,,,0,2022-01-07,0,0,0,0,0,0,Shiva,0,350,1050,1050,TG,CASH,PP,DCA,1110MG,Trading,Hyderabad,`10 Jan,,,,,
Sree Babaji Polymers,AP5538104071,5-Jan-22,2,270631,1,AP,2021-22,January,7-Jan-22,6-Jan-22,5-Jan-22,270631,,,,,0,2022-01-05,0,0,0,0,0,2,Shiva,0,550,1100,1100,AP,CASH,PP,DOPW,1100FS,Packing,Krishna,`10 Jan,,,,,
Venkateswara Polypacks,AP5538104075,5-Jan-22,1,136615,2,AP,2021-22,January,20-Jan-22,6-Jan-22,12-Jan-22,60000,15-Jan-22,60000,18-Jan-22,16615,0,2022-01-18,1100,14,1100.00,468,0,2,Manoj,0,550,550,1182,AP,CREDIT,PP,DOPW,1100FS,Packing,Krishna,`10 Jan,,,,,
Entrix Projects,TG5545093279,5-Jan-22,6,759267,1,TG,2021-22,January,7-Jan-22,6-Jan-22,5-Jan-22,759267,,,,,0,2022-01-05,0,0,0,0,0,2,Shiva,0,350,2100,2100,TG,CASH,HDPE,DCA,003DB52,Packing,Hyderabad,`10 Jan,,,,,
Entrix Projects,TG5545093279,5-Jan-22,0.5,61765,1,TG,2021-22,January,7-Jan-22,6-Jan-22,5-Jan-22,61765,,,,,0,2022-01-05,0,0,0,0,0,2,Shiva,0,350,175,175,TG,CASH,HDPE,DCA,012DB54,Packing,Hyderabad,`10 Jan,,,,,
Sri Padmavathi Polypack Industries,AP5538104382,6-Jan-22,1,136615,2,AP,2021-22,January,21-Jan-22,7-Jan-22,17-Jan-22,97617,19-Jan-22,38998,,,0,2022-01-19,1100,14,1100,269,0,2,Manoj,0,550,550,1381,AP,CREDIT,PP,DOPW,1100FS,Packing,Krishna,`10 Jan,,,,,
Sri Jayachandra Polymers,AP5538104420,6-Jan-22,1,135180,1,AP,2021-22,January,8-Jan-22,7-Jan-22,6-Jan-22,135195,,,,,-15,2022-01-06,0,0,0,0,0,2,Sunil,0,550,550,550,AP,CASH,PP,DOPW,1100FS,Packing,Guntur,`10 Jan,,,,,
Neha Polymers,TG5545093531,6-Jan-22,8,1078246,2,TG,2021-22,January,21-Jan-22,7-Jan-22,14-Jan-22,310741,18-Jan-22,130000,18-Jan-22,637505,0,2022-01-18,1100,14,8800,2610,0,3,Manoj,0,350,2800,8990,KA,CREDIT,PP,DCA,1030RG,Packing,Sedam,`10 Jan,,,,,
